,Unnamed: 0,name,type,IMDb,originalName,foreignName,nickname,romanPinyin,notableWork,debutWork,activeTime,debutTime,birthPlace,deathPlace,award,language,website,almaMater,education,religion,nationality,ethnicity,agency,hasSibling,hasSpouse,hasParent,hasChild,works
4710,5395100,['卡嘉·瑞曼'],['actor'],['0726257'],['Katja Hannchen Leni Riemann'],[],[],[],"['《该死的歌德》', '《希特勒回来了》', '《欢迎光临爱情沙龙》']",[],['1988年-2021年'],[],"{'country': 'DEU', 'state': 'Thüringen', 'city': 'Kammerforst'}",{},[],['英语、德语'],[],[],[],[],{},[],[],[],['Peter Sattmann'],[],[],"['《该死的歌德》', '《希特勒回来了》', '《欢迎光临爱情沙龙》']"
4711,5395528,['萝拉·贺林'],['actor'],['0005009'],['Laura Elena Martínez Herring'],[],[],[],"['《关键任务》', '《爱在瘟疫蔓延时》', '《兔子》', '《穆荷兰大道》']",[],['1987年-2021年'],[],{},{},[],['英语'],['http://www.lauraharring.net/'],[],[],[],{},['墨西哥白人'],[],[],['Carl-Eduard von Bismarck'],[],[],"['《关键任务》', '《爱在瘟疫蔓延时》', '《兔子》', '《穆荷兰大道》']"
4712,5396410,['严俊'],['actor'],[],[],[],[],[],[],[],[],[],"{'country': 'CHN', 'state': '北京市', 'city': '北京市'}",{},[],[],[],[],[],[],{},[],[],[],['李丽华'],[],[],[]
4713,5397174,['欧德雅·罗许'],['actor'],['3843467'],[],[],[],[],[],[],['2010年-2021年'],[],"{'country': 'ISR', 'state': '', 'city': 'חיפה'}",{},[],[],[],[],[],[],{},['犹太人'],[],[],[],[],[],[]
4714,5397351,['东方升'],['actor'],[],['王嘉伟'],['Wong Kar-wai'],['爱国主播，口水佬'],[],[],[],['2015年-2021年'],[],{},{},[],['粤语、国语、英语、上海话'],['东方升Facebook专页'],['沙田循道卫理中学'],['香港都会大学心理学学士'],[],"{'country': 'CHN', 'state': '上海市', 'city': '上海市'}",[],['毛记电视'],[],[],[],[],[]
4715,5397376,['汤加文'],['actor'],['2607355'],[],['Carmen'],"['Carmen Soup', '香港林依晨']",['Tong Ka Man'],[],['《分手100次》'],['2015年-2021年'],['2014年'],{},{},[],['粤语、英语、普通话'],[],['圣公会主风小学圣公会曾肇添中学东华三院冯黄凤亭中学香港浸会大学国际学院香港城市大学'],['视觉艺术副学士创意媒体系学士'],[],{},[],['寰亚传媒集团（2014 - 2017年）'],[],[],[],[],['《分手100次》']
4716,5397875,['凡妮莎·雷'],['actor'],['2326075'],[],['Vanessa Ray'],[],[],"['《美少女的谎言》', '《恶灵婴弑》']",[],['2003年-2021年'],[],"{'country': 'USA', 'state': 'California', 'city': 'Visalia'}",{},[],['英语'],[],[],[],[],{},['白种人'],[],[],[],[],[],"['《美少女的谎言》', '《恶灵婴弑》']"
4717,5398983,['熊德诚'],['actor'],[],[],[],['阿斗'],['Hung Tak-Shing'],[],[],[],[],"{'country': 'CHN', 'state': '湖南省', 'city': '长沙市'}",{},[],[],[],[],[],[],{},[],[],[],['杨丽仙'],[],['熊伟衡'],[]
4718,5399598,['熊梓淇'],['actor'],[],['熊梓淇曾用名：熊浩'],['Dylan Xiong'],[],['Xiong Zi Qi'],[],['《Boyz On Fire》'],['2011年-2021年'],['2016年'],"{'country': 'CHN', 'state': '辽宁省', 'city': '铁岭市'}",{},"['Year', '“酷狗繁星音乐盛典”年度新生代最具人气艺人奖', '“凤凰网时尚之选”年度时尚优雅先锋', 'Power', 'AWARDS”年度新生代最具人气艺人奖', 'ICON', '”2017今日头条年度盛典”抖音年度达人', '“第17届音乐风云榜年度盛典”偶像新势力奖', '“MAHB时尚先生盛典”年度综艺人物', '“MAHB时尚先生盛典”年度公益大使', '2018风尚大赏”年度最具号召力偶像', '“MAHB时尚先生盛典”年度榜young']",['中文'],[],[],['上海音乐学院音乐剧系'],[],{},['汉族'],['可米国际影视（2016年至今） 观达影视 领誉传媒'],[],[],[],[],['《Boyz On Fire》']
4719,5400426,['潘春春'],['actor'],[],['潘春辉'],[],[],[],[],[],['2011年-2021年'],[],"{'country': 'CHN', 'state': '陕西省', 'city': '延安市'}",{},[],['汉语'],[],[],[],[],{},['汉族'],[],[],[],[],[],[]
4720,5400667,['凯莉·洁柯'],['actor'],['4275908'],['Kelley Alice Jakle'],[],[],[],"['《歌喉赞2》', '《歌喉赞》', '《歌喉赞3》']",[],['2003年-2021年'],[],"{'country': 'USA', 'state': 'California', 'city': 'Visalia'}",{},[],['英语'],[],[],[],[],{},['美国白人'],[],[],[],[],[],"['《歌喉赞2》', '《歌喉赞》', '《歌喉赞3》']"
4721,5401093,['吴海昕'],['actor'],['9384720'],['吴凯欣'],['Sofiee Ng'],['民间港姐'],['Ng Hoi Yan'],['《\n电视节目》'],['《五个小孩的校长》'],['2014年-2021年'],[],{},{},['旅游大使奖'],['粤语、英语、普通话、日语'],[],['保良局田家炳小学圣公会莫寿增会督中学香港树仁大学纽约电影学院'],['英国语言文学系学士电影表演文凭'],[],{},['汉族'],['Unique Model Limited耀荣文化（2018年至今）'],[],[],[],[],"['《\n电视节目》', '《五个小孩的校长》']"
4722,5401099,['莱丝莉·琼斯'],['actor'],[],[],['Leslie Jones'],[],[],[],[],['1987年-2021年'],[],"{'country': 'USA', 'state': 'Tennessee', 'city': 'Memphis'}",{},[],[],[],['科罗拉多州立大学'],[],[],{},[],[],[],[],[],[],[]
4723,5401133,['凯特·麦金侬'],['actor'],['0571952'],[],['Kate McKinnon'],[],[],[],[],['2006年-2021年'],[],{},{},[],[],[],['哥伦比亚大学'],[],[],{},[],[],[],[],[],[],[]
4724,5401287,['维多利亚·贝沃德拉'],['actor'],['2412355'],[],['Vittoria Belvedere'],[],[],['《罗马大帝》'],[],[],[],"{'country': 'ITA', 'state': 'Calabria', 'city': 'Gerocarne'}",{},[],['英语、义大利语'],[],[],[],[],{},[],[],[],[],[],[],['《罗马大帝》']
4725,587502,['周英华'],['actor'],[],[],[],[],[],[],[],[],[],{},{},[],[],[],[],[],[],{},[],[],[],[],[],[],[]
4726,5401405,['邱子芯'],['actor'],['8207210'],[],['Mia'],[],['Chiu Tzu Shin'],"['《多情城市》', '《我的老师叫小贺》']",['《一代新兵之八极少年》'],['2013年-2021年'],[],{},{},[],['国语、台语、英语'],['邱子芯 Mia (Facebook粉丝专页)'],['新北市立三民高级中学 国立台湾师范大学英语学系'],[],[],{},[],['凤凰艺能  汗土娱乐'],['邱品程'],[],[],[],"['《多情城市》', '《我的老师叫小贺》', '《一代新兵之八极少年》']"
4727,5401484,['克劳蒂亚·洁里尼'],['actor'],['0314358'],[],['Claudia Gerini'],[],[],"['《未来人生》', '《绝美之城》']",[],[],[],"{'country': 'ITA', 'state': 'Lazio', 'city': 'Roma'}",{},[],['义大利'],['Official Site'],[],[],[],{},['义大利白人'],[],[],['费德瑞克·赞帕李昂尼'],[],[],"['《未来人生》', '《绝美之城》']"
4728,5401866,['卡瑞·安·因娜芭'],['actor'],['0408336'],[],['Carrie Ann Inaba'],[],[],['《与星共舞》'],[],[],[],"{'country': 'USA', 'state': 'Hawaii', 'city': 'Pearl City'}",{},[],['英语'],[],[],[],[],{},[],[],[],['Artem ChigvintsevJesse Sloan'],[],[],['《与星共舞》']
4729,5402573,['强尼·帕卡'],['actor'],['nm1067251'],['Johnny Edward Pacuraru'],[],[],[],"['《体操公主》', '《Flight 29 Down》']",[],[],[],{},{},[],['英语、罗马尼亚语'],[],[],[],[],"{'country': 'USA', 'state': 'Kansas', 'city': 'Stockton'}",['罗马尼亚裔美国'],[],[],[],[],[],"['《体操公主》', '《Flight 29 Down》']"
4730,5402645,['汉娜·雅特顿'],['actor'],[],['汉娜·珍·雅特顿Hannah Jane Arterton'],[],[],[],"['《舞力假期》', '《亚特兰提斯》']",[],[],[],"{'country': 'USA', 'state': 'Texas', 'city': ''}",{},[],['英语'],[],[],['皇家戏剧艺术学院'],[],{},['英国白种人'],[],['洁玛·艾特顿'],[],[],[],"['《舞力假期》', '《亚特兰提斯》']"
4731,5402674,['安雅·泰勒-乔伊'],['actor'],['5896355'],[],[],[],[],[],[],['2014年-2021年'],[],"{'country': 'USA', 'state': 'Florida', 'city': 'Miami'}",{},[],[],[],[],[],[],{},[],[],[],[],[],[],[]
4732,5403591,['克里斯塔·罗德里奎兹'],['actor'],['nm3106253'],['Krysta Anne Rodriguez'],[],[],[],['《怎样失去童贞》'],[],[],[],"{'country': 'USA', 'state': 'California', 'city': 'Visalia'}",{},[],['英语'],[],[],[],[],{},[],[],[],[],[],[],['《怎样失去童贞》']
4733,5403640,['梁韵蕊'],['actor'],['0504908'],[],['Anglie Leon Leungtvb.com港姐竞选专辑 梁韵蕊'],[],['Leung Wan Yui'],[],[],[],[],{},{},[],[],[],['九龙塘学校（小学部）香港培道中学'],[],[],"{'country': 'CHN', 'state': '广东省', 'city': '梅州市'}",[],[],[],[],[],[],[]
4734,5403688,['黛博拉·梅辛'],['actor'],['0005226'],['Debra Lynn Messing'],[],[],[],['《威尔与格蕾丝》'],[],[],[],"{'country': 'USA', 'state': 'New York', 'city': 'Brooklyn'}",{},[],['英语'],[],[],[],[],{},[],[],[],['丹尼尔·泽尔曼'],['布莱恩·梅'],[],['《威尔与格蕾丝》']
4735,5403693,['奥罗拉·佩里纽'],['actor'],[],[],['Aurora Perrineau'],[],[],[],[],['2011年-2021年'],[],"{'country': 'USA', 'state': 'California', 'city': 'Los Angeles'}",{},[],[],[],[],[],[],{},[],[],[],[],[],[],[]
4736,5403708,['莫利·林沃德'],['actor'],['0000208'],['Molly Kathleen Ringwald'],[],[],[],"['《真善美现场版》', '《独领风潮》']",[],['1977年-2021年'],[],{},{},[],['英语'],[],[],[],[],{},[],[],[],['Valery Lameignère、Panio Gianopoulos'],[],[],"['《真善美现场版》', '《独领风潮》']"
4737,5404083,['莫愁'],['actor'],[],[],[],[],[],[],[],[],[],"{'country': 'CHN', 'state': '上海市', 'city': '上海市'}",{},[],[],[],[],[],[],{},[],[],[],[],['王仁卿'],[],[]
4738,5404145,['埃塞尔·默尔曼'],['actor'],[],[],[],[],[],[],[],['1930年-1982年'],[],"{'country': 'CHN', 'state': '新疆维吾尔自治区', 'city': '塔城地区'}",{},[],[],[],[],['P.S. 4'],['美国圣公会'],{},[],[],[],[],[],[],[]
4739,5404362,['雪莉·雷奈·史考特'],['actor'],['0779788'],[],['Sherie Rene Scott'],[],[],['《最后那五年》'],[],['1990年-2021年'],[],"{'country': 'USA', 'state': 'Kentucky', 'city': 'Lebanon'}",{},['奥比奖演出奖'],['英语'],['http://www.sherierenescott.com/'],[],[],[],{},[],[],[],['Kurt Deutsch'],[],[],['《最后那五年》']
4740,5404667,['Category:台湾电影女演员'],['actor'],[],[],[],[],[],[],[],[],[],{},{},[],[],[],[],[],[],{},[],[],[],[],[],[],[]
4741,5404714,['卡茜·瑟波'],['actor'],['262856'],['Cassandra Lynn Scerbo 卡茜·琳恩·瑟波'],[],[],[],"['《体操公主》', '《风飞鲨》']",[],['2005年-2021年'],[],"{'country': 'CHN', 'state': '山东省', 'city': '烟台市'}",{},[],['英语'],[],[],[],[],{},['义大利血统'],[],[],[],[],[],"['《体操公主》', '《风飞鲨》']"
4742,5404744,['莎拉·杰佛瑞'],['actor'],['nm5152585'],['Sarah Marie Jeffery'],[],[],[],"['《星光继承者》', '《阴松林》']",[],['2011年-2021年'],[],"{'country': 'CAN', 'state': 'British Columbia', 'city': 'Vancouver'}",{},[],['英语'],[],[],[],[],{},[],[],[],[],[],[],"['《星光继承者》', '《阴松林》']"
4743,5405007,['李曙原'],['actor'],[],[],['이서원'],[],['Lee Seo Won'],[],['《锥子》'],['2015年-2018年'],['2015年'],{},{},[],['韩语'],[],[],['世宗大学电影艺术学系（在学）'],[],{},[],['Blossom Entertainment （2015年-2018年）'],[],[],[],[],['《锥子》']
4744,5405416,['李湘'],['actor'],[],['李宝蕙'],['Lee Hsiang'],[],[],[],['《寻梦园》'],['1966年-1980年'],['1966年'],{},{},[],['国语'],[],['淡江文理学院外文系毕业'],[],[],{},[],[],[],[],[],[],['《寻梦园》']
4745,5405449,['柳影虹'],['actor'],[],['柳蔻琴'],['Kathrine Lau'],"['虹姐', '柳姐']",['Lau Ying Hung'],"['《换到千般恨》', '《少女慈禧》']",[],[],[],{},{},[],[],[],['九龙塘学校（小学部）九龙塘学校（中学部）'],['中五'],[],"{'country': 'CHN', 'state': '上海市', 'city': '上海市'}",[],[],[],['周富祥'],[],[],"['《换到千般恨》', '《少女慈禧》']"
4746,5405652,['谈善言'],['actor'],['7657703'],[],['Hedwig Tam'],['阿谈'],['Tam Sin-yin'],[],[],['2012年-2021年'],[],{},{},[],[],['谈善言 Hedwig Tam - 梦想沙龙娱乐文化官方档案'],['保良局胡忠中学'],['市场及公关学士'],[],{},[],['梦想沙龙娱乐文化有限公司'],[],[],[],[],[]
4747,5405801,['何泓姗'],['actor'],['7480062'],[],['Viva'],[],['He Hong Shan'],"['《如懿传》', '《锦绣缘华丽冒险》', '《匆匆那年》', '《岁岁青莲》']",[],[],['2013年'],"{'country': 'CHN', 'state': '重庆市', 'city': '重庆市'}",{},[],['普通话'],[],[],[],[],"{'country': 'CHN', 'state': '甘肃省', 'city': '兰州市'}",['汉族'],[],[],[],[],[],"['《如懿传》', '《锦绣缘华丽冒险》', '《匆匆那年》', '《岁岁青莲》']"
4748,5406314,['詹妮娜·加万卡'],['actor'],['1232470'],['Janina Zione Gavankar'],[],[],[],['《萝拉的秘密》'],[],['2001年-2021年'],[],{},{},[],['英语'],[],[],['伊利诺大学芝加哥分校'],[],{},[],[],[],[],"['彼得·加温卡',' 善德莫赫拉']",[],['《萝拉的秘密》']
4749,5406783,['安悦溪'],['actor'],['6039994'],[],[],[],['An Yue Xi'],"['《旋风少女2》', '《花千骨》']",[],[],[],"{'country': 'CHN', 'state': '山东省', 'city': '潍坊市'}",{},[],['汉语'],[],[],['北京舞蹈学院音乐剧系'],[],{},['汉族'],['鑫宝源影视投资有限公司'],[],[],[],[],"['《旋风少女2》', '《花千骨》']"
4750,6783,['李小龙'],"['actor', 'director']",['0000045'],['李振藩'],['Bruce Lee'],['细凤'],['Lee Jun-fan  Lee Siu Long'],[],['《金门女》'],['1948年-1973年'],['1941年'],{},"{'country': 'CHN', 'state': 'Hong Kong', 'city': 'Hong Kong'}",[],['粤语、英语、少许国语'],['Bruce Lee Foundation  李小龙官方网站'],[],[],[],"{'country': 'CHN', 'state': '广东省', 'city': '佛山市'}",['汉族'],[],['李忠琛－李振辉'],['莲达·李·卡德威尔'],"['李海泉','何爱瑜']",[],['《金门女》']
4751,588043,['马少骅'],['actor'],[],[],[],[],[],[],[],[],[],"{'country': 'CHN', 'state': '贵州省', 'city': '贵阳市'}",{},[],[],[],[],[],[],"{'country': 'CHN', 'state': '甘肃省', 'city': '兰州市'}",['回族'],[],[],[],[],[],[]
4752,5407543,['秦俊杰'],['actor'],['2236400'],[],[],['李蕴洁'],['Qin Jun Jie'],[],['《满城尽带黄金甲》'],['2006年-2021年'],[],"{'country': 'CHN', 'state': '福建省', 'city': '厦门市'}",{},[],['汉语'],[],[],['中央戏剧学院表演系'],[],"{'country': 'CHN', 'state': '福建省', 'city': '莆田市'}",['汉族'],['秦俊杰工作室'],[],[],[],[],['《满城尽带黄金甲》']
4753,5407570,['陈丽丽'],['actor'],['2888417'],[],[],['小王爷'],[],[],[],['1968年-2001年'],['1968年'],"{'country': 'TWN', 'state': '台北市', 'city': '信義區'}","{'country': 'TWN', 'state': '台北市', 'city': '信義區'}",[],['国语'],[],[],[],['佛教'],"{'country': 'CHN', 'state': '湖北省', 'city': '荆门市'}",[],[],[],[],[],[],[]
4754,5408188,['王晓晨'],['actor'],[],[],['Sunny'],['晨宝'],['Wang Xiao Chen'],"['《你好乔安》', '《我的！体育老师》', '《大好时光》', '《我爱男闺蜜》']",['《男人脊梁女人背》'],[],[],"{'country': 'CHN', 'state': '山东省', 'city': '青岛市'}",{},[],['汉语'],[],['青岛市市北区实验小学山东戏曲学院上海戏剧学院表演系本科'],[],[],{},['汉族'],['喜天影视'],[],[],[],[],"['《你好乔安》', '《我的！体育老师》', '《大好时光》', '《我爱男闺蜜》', '《男人脊梁女人背》']"
4755,5409966,['奥伯利·皮普尔斯'],['actor'],['2874427'],['Aubrey Shea Peeples'],[],[],[],[],[],['2009年-2021年'],[],"{'country': 'USA', 'state': 'Florida', 'city': 'Montverde'}",{},[],['英语'],[],[],[],[],{},[],[],[],[],[],[],[]
4756,5409976,['雪莉·芮格娜'],['actor'],['nm4708985'],[],['Shelley Anne Regner'],[],[],['《歌喉赞》'],[],[],[],"{'country': 'USA', 'state': 'Louisiana', 'city': 'Plaquemine'}",{},[],['英语'],[],[],[],[],{},[],[],[],[],[],[],['《歌喉赞》']
4757,5410169,['梅兰妮·帕克森'],['actor'],['1232470'],['Melanie Deanne Paxson'],[],[],[],['《星光继承者》'],[],['1999年-2021年'],[],{},{},[],['英语'],[],[],['密苏里大学'],[],{},[],[],[],['安迪帕克森'],[],[],['《星光继承者》']
4758,5410208,['毕比·诺维尔什'],['actor'],['0001564'],"['Beatrice ""Bebe"" Neuwirth']",[],[],[],"['《欢乐酒店》', '《彼得与狼》', '《胡桃夹子》']",[],['1986年-2021年'],[],{},{},[],['英语'],[],[],[],[],{},['犹太人'],[],[],['保罗·多尔曼、克里斯·卡尔金斯'],[],[],"['《欢乐酒店》', '《彼得与狼》', '《胡桃夹子》']"
4759,5410242,['帕蒂纳·米勒'],['actor'],['2694974'],['Patina Renea Miller'],[],[],[],"['《饥饿游戏自由幻梦 PART I》', '《修女也疯狂》']",[],['2007年-2021年'],[],"{'country': 'USA', 'state': 'South Carolina', 'city': 'Hopkins'}",{},[],['英语'],[],['南卡罗来纳州格林维尔的学校'],[],[],{},['美国黑人'],[],[],['大卫·马尔斯'],[],[],"['《饥饿游戏自由幻梦 PART I》', '《修女也疯狂》']"
4760,5410312,['马修·詹姆斯·托马斯'],['actor'],['nm0859228'],['Matthew James Thomas'],[],[],[],[],[],['1999年-2021年'],[],{},{},[],['英语'],[],[],[],[],"{'country': 'GBR', 'state': 'England', 'city': 'High Peak'}",[],[],[],[],[],[],[]
4761,5410344,['瓦莉斯·柯里-伍德'],['actor'],['nm6640415'],[],['Wallis Currie-Wood'],[],[],[],[],['2014年-2021年'],[],"{'country': 'USA', 'state': 'Texas', 'city': 'Rockwood'}",{},[],['英语'],[],[],[],[],{},[],[],[],[],[],[],[]
4762,5411781,['申惠善'],['actor'],[],[],['신혜선'],"['瞳孔美女', '演技精灵', '八头身美女', '咬字精灵']",['Shin Hae Sun (Shin Hye Sun)'],"['《仅此一次的爱情》', '《秘密森林》', '《我的黄金光辉人生》', '《五个孩子》', '《哲仁王后》', '《虽然30但仍17》', '《死之咏赞》', '《翻供》']",['《学校2013》'],['2013年-2021年'],[],"{'country': 'KOR', 'state': '서울특별시', 'city': '중구'}",{},['女子最优秀演技奖'],['韩语'],['官方网站'],[],['世宗大学戏剧电影学系'],[],{},[],['YNK Entertainment'],[],[],[],[],"['《仅此一次的爱情》', '《秘密森林》', '《我的黄金光辉人生》', '《五个孩子》', '《哲仁王后》', '《虽然30但仍17》', '《死之咏赞》', '《翻供》', '《学校2013》']"
4763,5411811,['卞庆华'],['actor'],['5977343'],[],['Andy Bian'],[],['Bian Ching-Hua'],['《HIStory3圈套》'],[],[],[],"{'country': 'BDI', 'state': 'Kirundo', 'city': 'Kirundo'}",{},[],['国语、英语'],[],[],['国立台湾海洋大学'],[],{},[],[],[],[],[],[],['《HIStory3圈套》']
4764,5412020,['露塔·格德米纳斯'],['actor'],['2055792'],[],['Ruta Gedmintas'],[],[],"['《唇齿之间》', '《心魔》']",[],['2005年-2021年'],[],{},{},[],['英语'],[],[],[],[],{},['立陶宛裔英国'],[],[],['卢克·崔德威'],[],[],"['《唇齿之间》', '《心魔》']"
4765,5412048,['侯明昊'],['actor'],['8889686'],['侯明昊'],['Neo'],"['侯哥哥', '小侯', '小猴子']",['Hou MingHao'],"['《 推理笔记》', '《 人不彪悍枉少年》', '《 回到过去拥抱你》', '《我就是这般女子》', '《 平行时空遇见你》', '《 嫌疑人X的献身》', '《 寒武纪》']",[],['2014年-2021年'],[],"{'country': 'CHN', 'state': '北京市', 'city': '北京市'}",{},[],['普通话'],[],['北京现代音乐研修学院'],['北京现代音乐研修学院'],[],{},['汉族'],['黑金经纪'],[],[],[],[],"['《 推理笔记》', '《 人不彪悍枉少年》', '《 回到过去拥抱你》', '《我就是这般女子》', '《 平行时空遇见你》', '《 嫌疑人X的献身》', '《 寒武纪》']"
4766,5412114,['琼妮·威利'],['actor'],['0000695'],[],['Joanne Whalley'],[],[],[],[],['1975年-2021年'],[],{},{},[],['英语'],[],[],[],[],{},[],[],[],['方·基墨'],[],[],[]
4767,5412144,['娜塔莉·提娜'],['actor'],['1164730'],['Natalia Gastiain Tena'],[],[],[],"['《冰与火之歌-权利游戏》', '《复制情人》', '《哈利波特－死神的圣物1》', '《非关男孩》', '《色欲花美男》', '《哈利波特－死神的圣物2》', '《哈利波特凤凰会的密令》']",[],['2001年-2021年'],[],"{'country': 'CAN', 'state': 'Ontario', 'city': 'London'}",{},[],['英语、西班牙语、巴斯克语'],[],['寄宿学校'],['比得莱斯学校'],[],{},['西班牙裔英国人'],[],[],[],"['玛丽亚','巴斯克']",[],"['《冰与火之歌-权利游戏》', '《复制情人》', '《哈利波特－死神的圣物1》', '《非关男孩》', '《色欲花美男》', '《哈利波特－死神的圣物2》', '《哈利波特凤凰会的密令》']"
4768,5412159,['露比·欧·菲'],['actor'],['3382410'],[],['Ruby O. Fee'],[],[],['《复制情人》'],[],[],[],"{'country': 'USA', 'state': 'California', 'city': 'San Jose'}",{},[],['英语、德语'],[],[],[],[],"{'country': 'DEU', 'state': 'Thüringen', 'city': 'Kammerforst'}",['哥斯大黎加裔德国'],[],[],[],[],[],['《复制情人》']
4769,5412187,['伊莎贝拉·法雷利'],['actor'],['0274088'],[],['Isabella Ferrari'],[],[],['《绝美之城》'],[],[],[],{},{},[],['英语、德语'],[],[],[],[],{},['义大利白人'],[],[],['Massimo Osti\n雷纳托·德·玛莉亚'],[],[],['《绝美之城》']
4770,5412605,['张郁婕'],['actor'],[],[],['Kimberley Chang'],['晶晶'],['Chang Yu Chieh'],[],[],[],[],"{'country': 'TWN', 'state': '台中市', 'city': '西屯區'}",{},[],['国语、英语、台语'],[],['台北市立教育大学音乐系国立台湾师范大学表演艺术研究所'],[],['篇'],{},[],[],[],[],[],[],[]
4771,5412660,['约翰·厄柏'],['actor'],[],[],['Johann Urb'],[],[],[],[],['2001年-2021年'],[],"{'country': 'EST', 'state': 'Harju Maakond', 'city': 'Tallinn'}",{},[],[],[],[],[],[],{},[],[],[],[],[],[],[]
4772,5412839,['雀儿希·凯恩'],['actor'],['1164730'],['Chelsea Kane Staub'],[],[],[],"['《强纳斯兄弟》', '《少男老爸》']",[],['2001年-2021年'],[],"{'country': 'USA', 'state': 'Arizona', 'city': 'Mayer'}",{},[],['英语'],[],[],[],[],{},['美国白种人'],[],[],[],[],[],"['《强纳斯兄弟》', '《少男老爸》']"
4773,5412886,['梅莉莎·彼得曼'],['actor'],['0676292'],['Melissa Margaret Peterman'],[],[],[],"['《好景在望》', '《少男老爸》']",[],['1996年-2021年'],[],"{'country': 'CHN', 'state': '四川省', 'city': '达州市'}",{},[],['英语'],[],[],[],[],{},['美国白人'],[],[],['约翰·布雷迪'],[],[],"['《好景在望》', '《少男老爸》']"
4774,5412919,['娜塔莉亚·罗蒙丝'],['actor'],['2062561'],[],['Nathalia Norah Ramos Cohen'],[],[],['《校园小天后》'],[],['2005年-2021年'],[],"{'country': 'ESP', 'state': 'Comunidad de Madrid', 'city': 'Madrid'}",{},[],['英语、西班牙语'],[],[],[],[],{},['西班牙裔美国人'],[],[],[],[],[],['《校园小天后》']
4775,5414006,['罗人友'],['actor'],[],['罗钟赞나종찬Na Jong Chan'],['罗仁宇나인우Na In Woo'],[],[],[],[],[],[],{},{},[],['韩语'],['http://www.cubeent.co.kr/najongchan'],[],['檀国大学 戏剧电影学系'],[],{},[],['Cube Entertainment'],[],[],[],[],[]
4776,5415269,['肯尼·贝克'],['actor'],[],[],[],[],[],[],[],['1951年-2015年'],[],{},"{'country': 'GBR', 'state': 'England', 'city': 'Preston'}",[],[],[],[],[],[],"{'country': 'GBR', 'state': 'England', 'city': 'High Peak'}",[],[],[],['艾琳·贝克'],[],[],[]
4777,5415411,['KSIOlajideBT'],['actor'],[],[],[],[],[],[],[],['2008年-2021年'],[],{},{},[],[],['http://www.ksiofficial.com/'],[],[],['不可知无神论'],{},[],[],[],[],[],[],[]
4778,588954,['吴家丽'],['actor'],['0628731'],[],['Carrie Ng'],"['Carrie', '吴九组', '家丽', '家丽姐']",['Ng Ka-Lai'],"['《流星语》', '《郎心如铁》']",[],['1980年-2021年'],[],{},{},[],['粤语、英语、普通话'],[],['新亚中学新亚中学，由下至上第二行，左二者为就读中三时的吴家丽，1978年'],['中五'],[],"{'country': 'CHN', 'state': '广东省', 'city': '潮州市'}",[],['无线电视（1981-1988）'],['吴倩彤'],[],[],[],"['《流星语》', '《郎心如铁》']"
4779,5417471,['廖涓琄'],['actor'],[],['廖涓琄'],[],[],[],"['《满庭芳》', '《王伯东告御状》', '《陈三五娘》', '《郑元和与李亚仙》', '《威震四海》', '《天天开心》', '《虎胆义魄》', '《吕布与貂蝉》', '《花月正春风》', '《薛丁山》', '《洛神》', '《万花楼》', '《韩信》', '《巡按与大盗》', '《莲花铁三郎》', '《铁血杨家将》', '《王文英与竹芦马》']",['《八美图》'],['1960年-1998年'],[],"{'country': 'TWN', 'state': '新北市', 'city': '板橋區'}",{},[],['台语、国语'],[],[],[],[],{},[],[],[],['吴焕辉【动画走马灯】司马玉娇2结2离同尪\u3000金尽忧郁酗酒毁容.苹果日报.2016-08-16'],[],[],"['《满庭芳》', '《王伯东告御状》', '《陈三五娘》', '《郑元和与李亚仙》', '《威震四海》', '《天天开心》', '《虎胆义魄》', '《吕布与貂蝉》', '《花月正春风》', '《薛丁山》', '《洛神》', '《万花楼》', '《韩信》', '《巡按与大盗》', '《莲花铁三郎》', '《铁血杨家将》', '《王文英与竹芦马》', '《八美图》']"
4780,5417482,['陈若轩'],['actor'],['8152796'],[],[],[],['Chen Ruo Xuan'],"['《心理罪》', '《路从今夜白之遇见青春》']",[],[],['2013年'],"{'country': 'CHN', 'state': '山东省', 'city': '淄博市'}",{},[],['普通话'],[],[],['中央戏剧学院表演系'],[],"{'country': 'CHN', 'state': '甘肃省', 'city': '兰州市'}",['汉族'],[],[],[],[],[],"['《心理罪》', '《路从今夜白之遇见青春》']"
4781,5417698,['丹尼斯·赫柏特'],['actor'],[],[],['Dennis Haysbert'],[],[],[],[],['1978年-2021年'],[],"{'country': 'USA', 'state': 'California', 'city': 'Visalia'}",{},[],[],[],[],[],[],{},[],[],[],['Elena SimmsLynn Griffith'],[],[],[]
4782,5417914,['徐冬冬'],['actor'],[],[],['Raquel'],[],['Xu Dong Dong'],['《余罪》'],[],['2011年-2021年'],[],"{'country': 'CHN', 'state': '黑龙江省', 'city': '哈尔滨市'}",{},[],[],[],[],['中国人民解放军艺术学院戏剧系北京师范大学心理系硕士'],[],{},['汉族、朝鲜族'],['徐冬冬工作室星王朝影视制作有限公司'],[],[],[],[],['《余罪》']
